"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-11",1,1,25,17,3065,0.835562805872757,0,0,299,139,17,17,13,14,NA,13
"2","2020-03-12",2,1,47,28,3065,0.835562805872757,0,0,299,139,11,28,20,34,NA,20
"3","2020-03-13",2,1,56,46,3065,0.835562805872757,0,0,299,139,18,46,14,48,5,14
"4","2020-03-14",3,1,60,63,3065,0.835562805872757,0,0,299,139,17,63,13,61,5,13
"5","2020-03-15",5,1,63,85,3065,0.835562805872757,0,0,299,139,22,85,14,75,6,14
"6","2020-03-16",7,1,82,113,3065,0.835562805872757,0,0,299,139,28,113,20,95,7,20
"7","2020-03-17",10,1,89,138,3065,0.835562805872757,0,0,299,139,25,138,18,113,16,18
"8","2020-03-18",16,1,99,180,3065,0.835562805872757,0,0,299,139,42,180,24,137,27,24
"9","2020-03-19",23,1,117,209,3065,0.835562805872757,0,0,299,139,35,215,34,171,25,34
"10","2020-03-20",31,1,114,243,3065,0.835562805872757,0,0,299,139,43,258,22,193,34,22
"11","2020-03-21",40,1,103,284,3065,0.835562805872757,0,0,299,139,49,307,14,207,39,14
"12","2020-03-22",53,1,93,305,3065,0.835562805872757,0,0,299,139,31,338,12,219,23,12
"13","2020-03-23",67,1,98,336,3065,0.835562805872757,0,0,299,139,44,382,26,245,32,26
"14","2020-03-24",79,1,93,377,3065,0.835562805872757,0,0,299,139,59,441,16,261,46,16
"15","2020-03-25",84,1,83,428,3065,0.835562805872757,0,0,299,139,66,507,11,272,56,11
"16","2020-03-26",95,1,76,482,3065,0.835562805872757,0,0,299,139,75,582,13,285,61,13
"17","2020-03-27",101,1,73,518,3065,0.835562805872757,0,0,299,139,63,645,7,292,54,7
"18","2020-03-28",119,1,76,563,3065,0.835562805872757,0,0,299,139,68,713,17,309,62,17
"19","2020-03-29",125,1,72,596,3065,0.835562805872757,0,0,299,139,69,782,9,318,57,9
"20","2020-03-30",148,1,65,656,3065,0.835562805872757,0,0,299,139,89,871,9,327,83,9
"21","2020-03-31",161,1,67,677,3065,0.835562805872757,0,0,299,139,63,934,16,343,51,16
"22","2020-04-01",172,1,52,707,3065,0.835562805872757,0,0,299,139,76,1010,7,350,68,7
"23","2020-04-02",182,1,52,741,3065,0.835562805872757,0,0,299,139,73,1083,10,360,68,10
"24","2020-04-03",202,1,56,761,3065,0.835562805872757,0,0,299,139,73,1156,12,372,68,12
"25","2020-04-04",200,1,50,771,3065,0.835562805872757,0,0,299,139,71,1227,4,376,62,4
"26","2020-04-05",221,1,49,815,3065,0.835562805872757,0,0,299,139,92,1319,7,383,83,7
"27","2020-04-06",212,1,42,816,3065,0.835562805872757,0,0,299,139,73,1392,4,387,69,4
"28","2020-04-07",220,1,35,819,3065,0.835562805872757,0,0,299,139,75,1467,3,390,65,3
"29","2020-04-08",229,1,25,818,3065,0.835562805872757,0,0,299,139,71,1538,2,392,65,2
"30","2020-04-09",241,1,29,816,3065,0.835562805872757,0,0,299,139,62,1600,6,398,55,6
"31","2020-04-10",241,1,28,808,3065,0.835562805872757,0,0,299,139,56,1656,5,403,49,5
"32","2020-04-11",247,1,28,806,3065,0.835562805872757,0,0,299,139,79,1735,3,406,68,3
"33","2020-04-12",234,1,33,793,3065,0.835562805872757,0,0,299,139,68,1803,8,414,63,8
"34","2020-04-13",241,1,29,757,3065,0.835562805872757,0,0,299,139,46,1849,4,418,40,4
"35","2020-04-14",238,1,35,744,3065,0.835562805872757,0,0,299,139,56,1905,9,427,52,9
"36","2020-04-15",233,1,42,723,3065,0.835562805872757,0,0,299,139,46,1951,11,438,42,11
"37","2020-04-16",219,1,50,692,3065,0.835562805872757,0,0,299,139,42,1993,13,451,38,13
"38","2020-04-17",210,1,49,689,3065,0.835562805872757,0,0,299,139,63,2056,8,459,59,8
"39","2020-04-18",205,1,46,663,3065,0.835562805872757,0,0,299,139,55,2111,7,466,52,7
"40","2020-04-19",199,1,48,638,3065,0.835562805872757,0,0,299,139,56,2167,12,478,52,12
"41","2020-04-20",188,1,43,617,3065,0.835562805872757,0,0,299,139,45,2212,8,486,42,8
"42","2020-04-21",182,1,49,605,3065,0.835562805872757,0,0,299,139,50,2262,13,499,46,13
"43","2020-04-22",192,1,49,613,3065,0.835562805872757,0,0,299,139,65,2327,11,510,63,11
"44","2020-04-23",188,1,42,581,3065,0.835562805872757,0,0,299,139,43,2370,5,515,42,5
"45","2020-04-24",183,1,35,563,3065,0.835562805872757,0,0,299,139,53,2423,4,519,47,4
"46","2020-04-25",181,1,32,547,3065,0.835562805872757,0,0,299,139,40,2463,7,526,37,7
"47","2020-04-26",178,1,32,520,3065,0.835562805872757,0,0,299,139,37,2500,8,534,36,8
"48","2020-04-27",175,1,31,511,3065,0.835562805872757,0,0,299,139,31,2531,10,544,28,10
"49","2020-04-28",171,1,35,486,3065,0.835562805872757,0,0,299,139,26,2557,5,549,24,5
"50","2020-04-29",156,1,28,487,3065,0.835562805872757,0,0,299,139,44,2601,4,553,43,4
"51","2020-04-30",154,1,21,470,3065,0.835562805872757,0,0,299,139,34,2635,1,554,31,1
"52","2020-05-01",156,1,14,441,3065,0.835562805872757,0,0,299,139,20,2655,1,555,18,1
"53","2020-05-02",152,1,14,407,3065,0.835562805872757,0,0,299,139,22,2677,3,558,21,3
"54","2020-05-03",147,1,15,381,3065,0.835562805872757,0,0,299,139,22,2699,3,561,20,3
"55","2020-05-04",140,1,14,351,3065,0.835562805872757,0,0,299,139,17,2716,4,565,16,4
"56","2020-05-05",126,1,12,318,3065,0.835562805872757,0,0,299,139,12,2728,3,568,11,3
"57","2020-05-06",115,1,9,295,3065,0.835562805872757,0,0,299,139,17,2745,2,570,16,2
"58","2020-05-07",102,1,11,275,3065,0.835562805872757,0,0,299,139,17,2762,3,573,13,3
"59","2020-05-08",93,1,14,241,3065,0.835562805872757,0,0,299,139,17,2779,5,578,14,5
"60","2020-05-09",86,1,12,223,3065,0.835562805872757,0,0,299,139,16,2795,2,580,15,2
"61","2020-05-10",80,1,13,209,3065,0.835562805872757,0,0,299,139,12,2807,4,584,9,4
"62","2020-05-11",76,1,15,195,3065,0.835562805872757,0,0,299,139,13,2820,3,587,11,3
"63","2020-05-12",69,1,13,190,3065,0.835562805872757,0,0,299,139,12,2832,3,590,8,3
"64","2020-05-13",67,1,11,179,3065,0.835562805872757,0,0,299,139,12,2844,NA,NA,11,NA
"65","2020-05-14",65,1,7,171,3065,0.835562805872757,0,0,299,139,15,2859,1,591,13,1
"66","2020-05-15",57,1,6,152,3065,0.835562805872757,0,0,299,139,10,2869,2,593,7,2
"67","2020-05-16",53,1,5,156,3065,0.835562805872757,0,0,299,139,11,2880,NA,NA,8,NA
"68","2020-05-17",51,1,3,149,3065,0.835562805872757,0,0,299,139,11,2891,NA,NA,8,NA
"69","2020-05-18",45,1,3,132,3065,0.835562805872757,0,0,299,139,7,2898,NA,NA,4,NA
"70","2020-05-19",46,1,3,127,3065,0.835562805872757,0,0,299,139,9,2907,NA,NA,6,NA
"71","2020-05-20",42,1,2,123,3065,0.835562805872757,0,0,299,139,9,2916,NA,NA,3,NA
"72","2020-05-21",41,1,1,111,3065,0.835562805872757,0,0,299,139,4,2920,NA,NA,2,NA
"73","2020-05-22",40,1,1,111,3065,0.835562805872757,0,0,299,139,8,2928,NA,NA,6,NA
"74","2020-05-23",36,1,2,109,3065,0.835562805872757,0,0,299,139,14,2942,NA,NA,9,NA
"75","2020-05-24",35,1,2,106,3065,0.835562805872757,0,0,299,139,11,2953,NA,NA,6,NA
"76","2020-05-25",32,1,2,107,3065,0.835562805872757,0,0,299,139,10,2963,NA,NA,8,NA
"77","2020-05-26",33,1,2,108,3065,0.835562805872757,0,0,299,139,12,2975,NA,NA,8,NA
"78","2020-05-27",32,1,2,96,3065,0.835562805872757,0,0,299,139,2,2977,NA,NA,2,NA
